sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
vsp23_241025_Ag-0.75-Ga-0.25_pp0,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,avg,2.0,CO2R,150.0,3.435460255813953,42.71338592563142,49.277996070726914,0.042016035814542246,0.0016859141869678498,92.03986209210977,8.040384267700631
vsp23_241025_Ag-0.75-Ga-0.25_pp0,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,std,2.0,CO2R,150.0,0.039102065322829775,6.0076481051573065,5.466532777935299,0.008562656653452476,0.00039737378470115515,11.484305968448442,11.3708204780735
vsp23_241025_Ag-0.75-Ga-0.25_pp0,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,std,2.0,CO2R,50.0,0.011366433763426192,14.272048313655782,3.448708417083709,0.01556846664264091,0.0,17.705887297047454,17.705887297047454
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,HER,50.0,3.051590669421488,,,,,,
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,CO2R,150.0,3.4631095913621257,38.46533721149218,45.412573673870334,0.0359613232299139,0.0014049284891399,83.91923146459874,16.080768535401262
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,CO2R,200.0,3.6025238737541527,33.900583816359415,49.291502946954814,0.0344017760490248,0.0012644356402259,83.231213011581,16.768786988418995
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,CO2R,100.0,3.2871399667774086,32.21159681098161,37.80206286836936,0.0462359870098893,0.0,70.06384999387802,29.936150006121977
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,CO2R,50.0,3.0139110431893688,37.94680784280902,33.86051080550098,0.0825642625176595,0.0,71.89482582022413,28.105174179775872
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep1,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,1,,CO2R,300.0,3.877708418604651,40.12325012032058,26.56188605108055,0.0877015944076472,0.0029503498271937,66.78369677067033,33.21630322932967
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,CO2R,300.0,3.757838458471761,35.25099918391261,52.93467583497053,0.074858264682678,0.0028098569782798,88.27092226828535,11.729077731714654
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,HER,50.0,3.0346858925619835,,,,,,
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,CO2R,150.0,3.407810920265781,46.961434639770665,53.1434184675835,0.0480707483991706,0.0019668998847958,100.1604927196208,0.0
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,CO2R,100.0,3.248890488372093,48.97403168093077,45.44204322200393,0.0522906995945177,0.0016859141869678,94.47499442611264,5.525005573887356
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,CO2R,50.0,2.997836478405316,58.13053213082509,38.73772102161101,0.0605471258462836,0.0,96.93473176955814,3.065268230441859
vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23,241025,Ag-0.75-Ga-0.25,pp0,2,,CO2R,200.0,3.533887059800664,40.59375588524556,57.07146365422397,0.0487129148854191,0.0021073927337098,97.72147704742476,2.27852295257523
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,HER,50.0,0.0052601089066696425,0.0,0.0,0.0,0.0,0.0,0.0
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,CO2R,200.0,3.6686519451827238,27.42257632509574,35.888384086444006,0.0677026952644808,0.0061114389277585,63.39564894640422,36.60435105359579
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,CO2R,300.0,0.024764836354058604,5.414607033154178,3.6952928054149616,0.0072652844332324745,0.0004967172308764619,1.7265488169086514,1.7265488169086514
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,CO2R,300.0,3.799716151162791,51.62589717298961,19.23379174852652,0.07192264645982785,0.00554946753210255,70.94820019982684,29.051799800173157
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,HER,50.0,3.069632276859504,,,,,,
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,CO2R,50.0,3.08889273255814,22.734311243173117,44.351669941060905,0.1199933948589986,0.0080080923880974,67.23078856342912,32.76921143657088
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,CO2R,50.0,0.014282591462070745,13.425988221411819,1.3336395087211936,0.0,0.0017881820311553753,14.759237614003078,14.759237614003077
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,CO2R,200.0,0.0493028699699469,20.66610529095284,20.423959741958686,0.027634028290687604,0.0002980303385259195,0.27262719522404216,0.2726271952240396
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,CO2R,100.0,3.3541969833887046,22.267885915168762,47.18811394891945,0.0941232592701319,0.008429570934839401,69.57634716812048,30.423652831879522
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,CO2R,100.0,0.004975090551213891,7.246109625283558,2.781888662723107,0.006227386657056386,0.0023842427082072155,4.469462172410524,4.469462172410524
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,avg,2.0,CO2R,150.0,3.5300487126245845,23.320220134340545,53.04273084479371,0.0655009815973432,0.0067436567478715,76.4473881273241,23.552611872675904
vsp23_241025_Ag-0.875-Ga-0.125_pp0,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,std,2.0,CO2R,150.0,0.02826607205731687,5.847846618689394,4.796240004020735,0.008043707765364453,0.0023842427082072138,1.058198123659949,1.0581981236599527
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,CO2R,200.0,3.633789551495016,12.809433133147795,50.33030451866404,0.0481624864686347,0.0063221782011295,63.20287240792543,36.797127592074574
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,CO2R,50.0,3.098992049833887,13.240703927682103,43.40864440078585,0.1199933948589986,0.0092725280283233,56.794431561423984,43.205568438576016
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,CO2R,100.0,3.350679063122924,17.144112661909645,49.155206286836936,0.0897198319358567,0.0101154851218073,66.41596015775224,33.58403984224776
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,CO2R,150.0,3.510061581395348,19.18516813492645,56.43418467583497,0.0598132212905711,0.0084295709348394,75.69912905824526,24.300870941754734
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,HER,50.0,3.0659128181818183,,,,,,
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep1,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,1,,CO2R,300.0,3.782204767441861,47.79719182238591,21.846758349705304,0.0667853145698401,0.0059006996543875,69.72734582334112,30.272654176658875
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,CO2R,200.0,3.703514338870432,42.03571951704368,21.44646365422397,0.0872429040603269,0.0059006996543875,63.58842548488301,36.411574515117
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,HER,50.0,3.07335173553719,,,,,,
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,CO2R,50.0,3.0787934152823926,32.22791855866413,45.29469548133596,0.1199933948589986,0.0067436567478715,77.66714556543425,22.332854434565743
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,CO2R,300.0,3.817227534883721,55.4546025235933,16.62082514734774,0.0770599783498156,0.0051982354098176,72.16905457631256,27.83094542368744
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,CO2R,150.0,3.550035843853821,27.455272133754637,49.651277013752456,0.0711887419041153,0.0050577425609036,77.19564719640293,22.80435280359707
vsp23_241025_Ag-0.875-Ga-0.125_pp0_rep2,vsp,23,241025,Ag-0.875-Ga-0.125,pp0,2,,CO2R,100.0,3.357714903654485,27.39165916842788,45.221021611001966,0.0985266866044071,0.0067436567478715,72.73673417848872,27.263265821511283
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,CO2R,100.0,0.03888997234422801,0.8046790797458825,0.8695181486231575,0.0033178249490899456,0.0,0.5130584015864604,0.5130584015864595
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,CO2R,50.0,3.0338678017718714,73.30933896921886,5.667976424361494,0.017980661614956966,0.0,78.99793227354009,21.002067726459902
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,HER,50.0,0.033053762881471875,0.0,0.0,0.0,0.0,0.0,0.0
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,HER,50.0,3.0219025977961436,,,,,,
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,CO2R,50.0,0.043200446275551516,1.216357804495461,1.270128407882351,0.0016815865897128076,0.0,1.6938948086565173,1.693894808656513
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,CO2R,150.0,3.4766629601328902,71.47711816526817,8.515062213490504,0.015534313095915166,0.0,80.01024106776833,19.989758932231663
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,CO2R,300.0,3.773232394241418,74.04528238716023,4.503110674525213,0.0132102820028255,0.0007492951942079,78.56421996021002,21.435780039789986
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,CO2R,150.0,0.04720767814422494,1.0523207168669293,0.9857544680697742,0.0018830528372555501,0.0,0.3657498687552193,0.36574986875522264
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,CO2R,200.0,3.628594215946844,70.12283161396975,7.303536345776031,0.014586353044786499,0.0006322178201129333,77.44381083983909,22.556189160160912
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,CO2R,200.0,0.06492555839043665,4.218180076894518,1.1113669355915827,0.0013760710419610002,0.0005575637088140657,4.784226873320277,4.78422687332028
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,avg,3.0,CO2R,100.0,3.2928371937984497,70.82550377701982,8.629666011787819,0.017430233198172534,0.0,79.47540100399713,20.524598996002865
vsp26_241004_Au-0.333-Ga-0.667_pp0,vsp,26,241004,Au-0.333-Ga-0.667,pp0,std,3.0,CO2R,300.0,0.05513488237188828,1.3701210038752651,1.5968382183516217,0.001203133501697507,8.111358413971528e-05,0.8717061607329271,0.8717061607329214
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,CO2R,100.0,3.336985940199336,69.96631023875787,9.607072691552062,0.0143111388363943,0.0,79.59016552384456,20.40983447615544
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,HER,50.0,3.059841338842975,,,,,,
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,CO2R,300.0,3.825674033222592,73.04400594279018,4.700392927308449,0.0143111388363943,0.0008429570934839,77.76153012978708,22.238469870212924
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,CO2R,50.0,3.082217651162791,72.769884282994,7.05795677799607,0.0176137093371007,0.0,79.84545477032717,20.154545229672834
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,CO2R,200.0,3.70355977076412,65.28353805268995,6.645383104125737,0.0145863530447865,0.0008429570934839,71.94657477618237,28.053425223817623
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26,241004,Au-0.333-Ga-0.667,pp0,1,,CO2R,150.0,3.531111906976744,70.41327502144846,9.25834970530452,0.013944186558538,0.0,79.6882051316563,20.311794868343696
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,100.0,3.2778759136212625,71.56144719496119,8.339882121807467,0.0170632809203163,0.0,79.92135834332684,20.07864165667316
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,50.0,3.020322910299003,74.702128104794,5.37819253438114,0.0165128525035319,0.0,80.10078781919586,19.899212180804145
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,150.0,3.451685488372093,71.50055452091486,8.889980353634577,0.0150450433921068,0.0,80.40788660899324,19.59211339100676
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,200.0,3.591783990033222,72.06396869572497,8.586689587426326,0.0132102820028255,0.0,80.6658457289127,19.3341542710873
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,HER,50.0,2.9993221074380165,,,,,,
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,300.0,3.778272750830564,73.48511163656909,5.992141453831041,0.0119259490303286,0.0007024642445699,79.49152914014051,20.50847085985949
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,150.0,3.4471914850498337,72.51752495344117,7.396856581532416,0.0176137093371007,0.0,79.93463146265547,20.06536853734453
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,100.0,3.2636497275747507,70.94875389734038,7.942043222003929,0.020916279837807,0.0,78.91467914482,21.08532085518
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,50.0,2.999062843853821,72.45600451986859,4.567779960707269,0.0198154230042383,0.0,77.04755423109727,22.95244576890273
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,300.0,3.715750398671097,75.6067295821214,2.8167976424361494,0.0133937581417536,0.0007024642445699,78.43960061070246,21.560399389297544
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,200.0,3.5904388870431894,73.02098809349432,6.678536345776031,0.0159624240867475,0.0010536963668549,79.71901201442219,20.28098798557781
vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,HER,50.0,3.006544347107438,,,,,,
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,CO2R,200.0,3.5512219756367664,68.64069137249159,12.197937131630647,0.009724235363190966,0.0,80.84983561230437,19.150164387695636
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,CO2R,100.0,0.0348127495050956,0.600232329293452,0.950250137763432,0.002083888353228374,0.0,1.5472146569078067,1.547214656907807
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,CO2R,50.0,0.04706656797932494,0.7440858141918245,1.0634928023488934,0.0006355799892001863,0.0,1.7207435818382066,1.7207435818382066
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,CO2R,150.0,3.4045728947951273,63.415569831272194,19.161755075311067,0.009907711502119066,0.0,82.58888025455087,17.41111974544913
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,CO2R,150.0,0.03265966674404954,1.435352222494359,0.7436047662720014,0.0016815865897128097,0.0,2.134045683649818,2.134045683649819
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,CO2R,100.0,3.224014624584717,58.98428508652619,23.244106090373283,0.011925949030328566,0.0,82.24179999874873,17.758200001251257
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,CO2R,200.0,0.026253437343714558,1.8104261585323262,2.8216258765714395,0.002065634964900605,0.0,1.5061362014683062,1.5061362014683057
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,CO2R,300.0,0.009210204769164291,3.714152476850858,2.0587483609981985,0.0007415099874001804,0.0,1.9590227835170442,1.9590227835170415
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,CO2R,300.0,3.7408853342082335,75.3895945370971,4.060248853962016,0.008868013381526334,0.0,79.46002951361304,20.539970486386963
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,std,3.0,HER,50.0,0.056175237687044625,0.0,0.0,0.0,0.0,0.0,0.0
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,CO2R,50.0,2.9655572148394245,57.96312959049154,21.709233791748527,0.011742472891400435,0.0,79.68410585513146,20.315894144868537
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,pp0,avg,3.0,HER,50.0,2.9884618898071627,,,,,,
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,200.0,3.5305733421926915,69.42863420452406,12.56876227897839,0.0085316404601581,0.0,82.00716385131173,17.99283614868827
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,150.0,3.3722451794019936,64.28885308334554,19.87229862475442,0.008439902390694,0.0,84.17090971966304,15.829090280336956
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,HER,50.0,2.92464679338843,,,,,,
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,100.0,3.186589774086379,59.50469773378811,24.08398821218075,0.0104581399189035,0.0,83.59914408588776,16.400855914112242
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,300.0,3.741401415282392,79.55805729351943,2.1242632612966603,0.0080729501128378,0.0,81.69154685045477,18.30845314954523
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,50.0,2.916523594684386,58.74448094749838,22.308447937131632,0.0121094251692567,0.0,81.06503830979926,18.934961690200737
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,HER,50.0,3.03043832231405,,,,,,
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,50.0,3.0103727906976743,57.26296846554647,20.481335952848724,0.0121094251692567,0.0,77.75641384356445,22.243586156435555
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,100.0,3.255433857142857,58.32764862206784,22.212671905697448,0.0143111388363943,0.0,80.55710312129992,19.442896878700083
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,150.0,3.437554687707641,61.758982192554775,18.388998035363457,0.0117424728914004,0.0,80.16169986456822,19.83830013543178
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,300.0,3.731427939501779,74.17878591307624,3.8334970530451855,0.0095407592242628,0.0,78.02330659816464,21.97669340183536
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,200.0,3.5807678538205976,69.92362259097283,9.209233791748527,0.0121094251692567,0.0,79.1469429716492,20.853057028350804
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,HER,50.0,3.010300553719008,,,,,,
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,150.0,3.403918817275748,64.19887421791626,19.223968565815323,0.0095407592242628,0.0,83.43403117942134,16.56596882057866
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,50.0,2.9697752591362123,57.88193935842977,22.337917485265223,0.0110085683356879,0.0,80.23086541203068,19.76913458796932
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,300.0,3.74982664784053,72.43194040469564,6.222986247544204,0.0089903308074784,0.0,78.6652350922197,21.334764907780297
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,200.0,3.54232473089701,66.56981732197787,14.815815324165028,0.0085316404601581,0.0,81.39540001395217,18.60459998604783
vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,100.0,3.2300202425249167,59.120508903722616,23.43565815324165,0.0110085683356879,0.0,82.56915278905855,17.43084721094145
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,CO2R,150.0,0.06270003319387453,0.6647998082333508,0.17482781660665683,0.0031208926290719314,0.0,0.7733667972784163,0.7733667972784133
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,CO2R,200.0,3.557368699889258,66.29967147251459,12.271611001964637,0.011742472891400435,0.0,78.58475496565939,21.41524503434061
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,CO2R,50.0,0.010206765093304516,3.0191441185206482,1.906943924274136,0.00660514100141275,0.0,1.3796481182872147,1.3796481182872187
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,CO2R,150.0,3.4180320686600223,63.55144489317626,15.805500982318271,0.012598694873065032,0.0,79.37163157655722,20.62836842344278
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,CO2R,50.0,3.003796252491694,58.27282429010861,20.46660117878193,0.018714566170669467,0.0,78.75945814423359,21.24054185576641
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,CO2R,100.0,0.03102369419207513,0.5626828003320142,0.46129100171238296,0.0041556434151904225,0.0,1.004403519461015,1.0044035194610077
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,CO2R,300.0,3.7569365049833885,72.4985526655367,5.286509495743288,0.0118647903173525,0.0,77.79851966684731,22.201480333152684
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,CO2R,100.0,3.2472165492801772,60.74284877273013,18.929273084479373,0.015411995669963098,0.0,79.69017007122424,20.309829928775752
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,HER,50.0,0.010161781695858723,0.0,0.0,0.0,0.0,0.0,0.0
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,avg,3.0,HER,50.0,3.002261366391185,,,,,,
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,CO2R,200.0,0.09212977230098876,2.263763203141422,1.907165689864593,0.001769379806798342,0.0,0.3838984020929923,0.38389840209299725
vsp26_241004_Au-0.778-Ga-0.222_pp0,vsp,26,241004,Au-0.778-Ga-0.222,pp0,std,3.0,CO2R,300.0,0.12514550057810428,4.955415651881437,3.874115821501664,0.0015387221040321034,0.0,1.1499791204215415,1.1499791204215366
vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,100.0,3.2823020431893686,61.38797631254055,19.405697445972496,0.0115589967524723,0.0,80.8072099190241,19.192790080975897
vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,200.0,3.663524817275747,68.89754964531586,10.071218074656189,0.0110085683356879,0.0,78.98125916112667,21.018740838873327
vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,300.0,3.900721491694352,75.09573332775325,2.907662082514735,0.0100911876410472,0.0,78.01480470708142,21.985195292918576
vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,HER,50.0,3.001300495867768,,,,,,
