,sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,xrf comp
2166,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,100.0,3.2778759136212625,71.56144719496119,8.339882121807467,0.0170632809203163,0.0,79.92135834332684,20.07864165667316,Au-0.144-Ga-0.856
2167,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,50.0,3.020322910299003,74.702128104794,5.37819253438114,0.0165128525035319,0.0,80.10078781919586,19.899212180804145,Au-0.144-Ga-0.856
2168,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,150.0,3.451685488372093,71.50055452091486,8.889980353634577,0.0150450433921068,0.0,80.40788660899324,19.59211339100676,Au-0.144-Ga-0.856
2169,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,200.0,3.591783990033222,72.06396869572497,8.586689587426326,0.0132102820028255,0.0,80.6658457289127,19.3341542710873,Au-0.144-Ga-0.856
2170,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,HER,50.0,2.9993221074380165,,,,,,,Au-0.144-Ga-0.856
2171,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep2,vsp,26,241004,Au-0.333-Ga-0.667,pp0,2,,CO2R,300.0,3.778272750830564,73.48511163656909,5.992141453831041,0.0119259490303286,0.0007024642445699,79.49152914014051,20.50847085985949,Au-0.144-Ga-0.856
2172,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,150.0,3.4471914850498337,72.51752495344117,7.396856581532416,0.0176137093371007,0.0,79.93463146265547,20.06536853734453,Au-0.153-Ga-0.847
2173,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,100.0,3.2636497275747507,70.94875389734038,7.942043222003929,0.020916279837807,0.0,78.91467914482,21.08532085518,Au-0.153-Ga-0.847
2174,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,50.0,2.999062843853821,72.45600451986859,4.567779960707269,0.0198154230042383,0.0,77.04755423109727,22.95244576890273,Au-0.153-Ga-0.847
2175,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,300.0,3.715750398671097,75.6067295821214,2.8167976424361494,0.0133937581417536,0.0007024642445699,78.43960061070246,21.560399389297544,Au-0.153-Ga-0.847
2176,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,CO2R,200.0,3.5904388870431894,73.02098809349432,6.678536345776031,0.0159624240867475,0.0010536963668549,79.71901201442219,20.28098798557781,Au-0.153-Ga-0.847
2177,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep3,vsp,26,241004,Au-0.333-Ga-0.667,pp0,3,,HER,50.0,3.006544347107438,,,,,,,Au-0.153-Ga-0.847
2178,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,200.0,3.5305733421926915,69.42863420452406,12.56876227897839,0.0085316404601581,0.0,82.00716385131173,17.99283614868827,Au-0.561-Ga-0.439
2179,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,150.0,3.3722451794019936,64.28885308334554,19.87229862475442,0.008439902390694,0.0,84.17090971966304,15.829090280336956,Au-0.561-Ga-0.439
2180,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,HER,50.0,2.92464679338843,,,,,,,Au-0.561-Ga-0.439
2181,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,100.0,3.186589774086379,59.50469773378811,24.08398821218075,0.0104581399189035,0.0,83.59914408588776,16.400855914112242,Au-0.561-Ga-0.439
2182,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,300.0,3.741401415282392,79.55805729351943,2.1242632612966603,0.0080729501128378,0.0,81.69154685045477,18.30845314954523,Au-0.561-Ga-0.439
2183,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26,241004,Au-0.6-Ga-0.4,pp0,1,,CO2R,50.0,2.916523594684386,58.74448094749838,22.308447937131632,0.0121094251692567,0.0,81.06503830979926,18.934961690200737,Au-0.561-Ga-0.439
2184,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,HER,50.0,3.03043832231405,,,,,,,Au-0.492-Ga-0.508
2185,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,50.0,3.0103727906976743,57.26296846554647,20.481335952848724,0.0121094251692567,0.0,77.75641384356445,22.243586156435555,Au-0.492-Ga-0.508
2186,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,100.0,3.255433857142857,58.32764862206784,22.212671905697448,0.0143111388363943,0.0,80.55710312129992,19.442896878700083,Au-0.492-Ga-0.508
2187,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,150.0,3.437554687707641,61.758982192554775,18.388998035363457,0.0117424728914004,0.0,80.16169986456822,19.83830013543178,Au-0.492-Ga-0.508
2188,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,300.0,3.731427939501779,74.17878591307624,3.8334970530451855,0.0095407592242628,0.0,78.02330659816464,21.97669340183536,Au-0.492-Ga-0.508
2189,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26,241004,Au-0.6-Ga-0.4,pp0,2,,CO2R,200.0,3.5807678538205976,69.92362259097283,9.209233791748527,0.0121094251692567,0.0,79.1469429716492,20.853057028350804,Au-0.492-Ga-0.508
2190,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,HER,50.0,3.010300553719008,,,,,,,Au-0.53-Ga-0.47
2191,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,150.0,3.403918817275748,64.19887421791626,19.223968565815323,0.0095407592242628,0.0,83.43403117942134,16.56596882057866,Au-0.53-Ga-0.47
2192,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,50.0,2.9697752591362123,57.88193935842977,22.337917485265223,0.0110085683356879,0.0,80.23086541203068,19.76913458796932,Au-0.53-Ga-0.47
2193,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,300.0,3.74982664784053,72.43194040469564,6.222986247544204,0.0089903308074784,0.0,78.6652350922197,21.334764907780297,Au-0.53-Ga-0.47
2194,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,200.0,3.54232473089701,66.56981732197787,14.815815324165028,0.0085316404601581,0.0,81.39540001395217,18.60459998604783,Au-0.53-Ga-0.47
2195,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep3,vsp,26,241004,Au-0.6-Ga-0.4,pp0,3,,CO2R,100.0,3.2300202425249167,59.120508903722616,23.43565815324165,0.0110085683356879,0.0,82.56915278905855,17.43084721094145,Au-0.53-Ga-0.47
2196,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,100.0,3.2823020431893686,61.38797631254055,19.405697445972496,0.0115589967524723,0.0,80.8072099190241,19.192790080975897,Au-0.584-Ga-0.416
2197,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,200.0,3.663524817275747,68.89754964531586,10.071218074656189,0.0110085683356879,0.0,78.98125916112667,21.018740838873327,Au-0.584-Ga-0.416
2198,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,300.0,3.900721491694352,75.09573332775325,2.907662082514735,0.0100911876410472,0.0,78.01480470708142,21.985195292918576,Au-0.584-Ga-0.416
2199,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,HER,50.0,3.001300495867768,,,,,,,Au-0.584-Ga-0.416
2200,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,150.0,3.490399372093024,64.21519596559878,15.82023575638507,0.0095407592242628,0.0,80.04662011767361,19.953379882326388,Au-0.584-Ga-0.416
2201,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep1,vsp,26,241004,Au-0.778-Ga-0.222,pp0,1,,CO2R,50.0,3.0000537707641195,61.64347443972462,18.654223968565816,0.0121094251692567,0.0,80.3098078334597,19.6901921665403,Au-0.584-Ga-0.416
2202,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,CO2R,300.0,3.6975261794019936,75.61551821548892,3.1949901768172886,0.0128433297249692,0.0,78.82499935849667,21.17500064150333,Au-0.589-Ga-0.411
2203,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,CO2R,200.0,3.510295139534884,65.25152231685117,13.294449901768171,0.0104581399189035,0.0,78.55816037682702,21.44183962317298,Au-0.589-Ga-0.411
2204,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,CO2R,50.0,2.9959889900332226,57.35838791353659,20.28978388998036,0.0187145661706695,0.0,77.66688636968762,22.333113630312383,Au-0.589-Ga-0.411
2205,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,CO2R,150.0,3.3799711295681067,63.553537424930425,15.972495088408644,0.012476377447113,0.0,79.54048605454477,20.459513945455228,Au-0.589-Ga-0.411
2206,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,HER,50.0,3.012869454545455,,,,,,,Au-0.589-Ga-0.411
2207,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26,241004,Au-0.778-Ga-0.222,pp0,2,,CO2R,100.0,3.223410760797342,60.48714139237063,18.89734774066798,0.0148615672531787,0.0,79.40182215499003,20.59817784500997,Au-0.589-Ga-0.411
2208,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,CO2R,300.0,3.672561843853821,66.78440645336794,9.75687622789784,0.0126598535860411,0.0,76.55575493496386,23.444245065036142,Au-0.628-Ga-0.372
2209,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,CO2R,150.0,3.383725704318937,62.88560128899957,15.623772102161102,0.0157789479478193,0.0,78.52778855745328,21.472211442546723,Au-0.628-Ga-0.372
2210,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,CO2R,100.0,3.2359368438538207,60.353428613279206,18.484774066797645,0.0198154230042383,0.0,78.86147813965862,21.138521860341385,Au-0.628-Ga-0.372
2211,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,CO2R,50.0,3.0153459966777407,55.8166105170646,22.455795677799607,0.0253197071720822,0.0,78.30168022955345,21.698319770446545,Au-0.628-Ga-0.372
2212,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,HER,50.0,2.992614148760332,,,,,,,Au-0.628-Ga-0.372
2213,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep3,vsp,26,241004,Au-0.778-Ga-0.222,pp0,3,,CO2R,200.0,3.498286142857143,64.74994245537675,13.449165029469548,0.0137607104196099,0.0,78.21484535902448,21.78515464097552,Au-0.628-Ga-0.372
2214,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,CO2R,100.0,3.290485488372093,62.60017995773086,17.342829076620827,0.0187145661706695,0.0,79.96468934616024,20.03531065383976,Au-0.677-Ga-0.323
2215,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,CO2R,300.0,3.771867943521594,73.11033919939734,4.6463654223968565,0.0172467570592444,0.0009834499423979,77.77691199255442,22.223088007445583,Au-0.677-Ga-0.323
2216,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,HER,50.0,3.0336919008264465,,,,,,,Au-0.677-Ga-0.323
2217,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,CO2R,200.0,3.5949401528239204,66.74904266672247,11.552062868369353,0.0140359246280021,0.0,78.31514145971983,21.68485854028017,Au-0.677-Ga-0.323
2218,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,CO2R,150.0,3.4610116478405315,65.50963610872796,13.99803536345776,0.0161459002256756,0.0,79.52645359075619,20.47354640924381,Au-0.677-Ga-0.323
2219,vsp26_241004_Au-0.8-Ga-0.2_pp0_rep1,vsp,26,241004,Au-0.8-Ga-0.2,pp0,1,,CO2R,50.0,3.044738209302326,58.88133252422106,19.95088408644401,0.0198154230042383,0.0,78.85598636118648,21.14401363881352,Au-0.677-Ga-0.323
2220,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,CO2R,300.0,3.789111574750832,75.40563728054573,2.43614931237721,0.0119259490303286,0.0,77.85536017841876,22.14463982158124,Au-0.766-Ga-0.234
2221,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,HER,50.0,3.1056926363636363,,,,,,,Au-0.766-Ga-0.234
2222,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,CO2R,200.0,3.605892598006645,71.47826905773296,7.492632612966602,0.0140359246280021,0.0,78.98716190455598,21.012838095444025,Au-0.766-Ga-0.234
2223,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,CO2R,50.0,3.0681953056478406,63.61840590930967,13.88015717092338,0.0220171366713758,0.0,77.5245345444216,22.4754654555784,Au-0.766-Ga-0.234
2224,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,CO2R,100.0,3.29887434551495,65.13130636757413,14.815815324165028,0.0165128525035319,0.0,79.96660028988057,20.033399710119426,Au-0.766-Ga-0.234
2225,vsp26_241004_Au-0.875-Ga-0.125_pp0_rep1,vsp,26,241004,Au-0.875-Ga-0.125,pp0,1,,CO2R,150.0,3.4694989435215944,66.06583104898617,12.578585461689588,0.0135772342806818,0.0,78.66030043600813,21.33969956399187,Au-0.766-Ga-0.234
2226,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,CO2R,150.0,3.2810599833887046,53.51273305572413,13.31041257367387,0.0040364750564189,0.0,66.82718210445441,33.17281789554559,Au-0.607-In-0.393
2227,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,CO2R,50.0,2.879047916943522,54.576157693193,15.795677799607072,0.0088068546685503,0.0,70.38064234746862,29.619357652531377,Au-0.607-In-0.393
2228,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,CO2R,100.0,3.1745519169435217,53.29803929774634,15.279960707269156,0.0044034273342751,0.0,68.58240343234978,31.41759656765022,Au-0.607-In-0.393
2229,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,CO2R,300.0,3.6789663455149495,54.98001632174768,5.979862475442044,0.0049538557510595,0.0,60.96565647117353,39.03434352882647,Au-0.607-In-0.393
2230,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,HER,50.0,2.850356404958678,,,,,,,Au-0.607-In-0.393
2231,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2,240718,Au-0.75-In-0.25,pp0,1,,CO2R,200.0,3.4242210730897016,55.92835171273724,10.439587426326131,0.0044034273342751,0.0,66.37234256639765,33.62765743360235,Au-0.607-In-0.393
2232,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,HER,50.0,2.8872769669421485,,,,,,,Au-0.6-In-0.4
2233,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,CO2R,200.0,3.394390129568106,31.962376279060035,6.711689587426327,0.0027521420839219,0.0,38.67681800857028,61.32318199142972,Au-0.6-In-0.4
2234,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,CO2R,50.0,2.9270277441860464,55.427399610789095,12.833988212180747,0.0088068546685503,0.0,68.27019467763839,31.729805322361614,Au-0.6-In-0.4
2235,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,CO2R,100.0,3.1592698870431897,49.83406223189437,12.62033398821218,0.0055042841678439,0.0,62.4599005042744,37.540099495725606,Au-0.6-In-0.4
2236,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,CO2R,300.0,3.6247570697674414,33.28694887944925,3.81139489194499,0.0051373318899877,0.0,37.10446968516352,62.89553031483648,Au-0.6-In-0.4
2237,vsp2_240718_Au-0.75-In-0.25_pp0_rep3,vsp,2,240718,Au-0.75-In-0.25,pp0,3,,CO2R,150.0,3.2907542990033223,44.57971499717509,10.57465618860511,0.0036695227785626,0.0,55.158040708558765,44.84195929144124,Au-0.6-In-0.4
2238,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,CO2R,200.0,3.408906524916944,53.153654606708656,13.478634577603144,0.0027521420839219,0.0,66.63504132639572,33.36495867360428,Au-0.627-In-0.373
2239,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,CO2R,50.0,2.897847910299004,52.61252589508046,15.26522593320236,0.0088068546685503,0.0,67.88655868295137,32.113441317048625,Au-0.627-In-0.373
2240,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,HER,50.0,2.9080693636363635,,,,,,,Au-0.627-In-0.373
2241,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,CO2R,100.0,3.159060408637873,54.375902404318985,14.020137524557956,0.0055042841678439,0.0,68.40154421304479,31.598455786955213,Au-0.627-In-0.373
2242,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,CO2R,300.0,3.564890501661129,50.950009416392895,11.102652259332023,0.0027521420839219,0.0,62.05541381780884,37.94458618219116,Au-0.627-In-0.373
2243,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2,240718,Au-0.769-In-0.231,pp0,1,,CO2R,150.0,3.297204980066445,54.000292954445584,13.762278978388998,0.0036695227785626,0.0,67.76624145561314,32.23375854438686,Au-0.627-In-0.373
2244,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,CO2R,200.0,3.5305000830564786,37.72552260980561,4.026277013752456,0.0110085683356879,0.0,41.76453821018252,58.23546178981748,Au-0.629-In-0.371
2245,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,CO2R,50.0,2.9338497873754155,53.66716189918182,11.345776031434186,0.0143111388363943,0.0,65.02724906945241,34.97275093054759,Au-0.629-In-0.371
2246,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,CO2R,100.0,3.2494725514950167,44.07185754043818,8.63457760314342,0.0132102820028255,0.0,52.72211688028266,47.27788311971734,Au-0.629-In-0.371
2247,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,HER,50.0,2.883382107438017,,,,,,,Au-0.629-In-0.371
2248,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,CO2R,300.0,3.718672139534883,60.231015505660295,1.8320235756385068,0.0093572830853347,0.0,62.073714473556535,37.926285526443465,Au-0.629-In-0.371
2249,vsp2_240718_Au-0.8-In-0.2_pp0_rep1,vsp,2,240718,Au-0.8-In-0.2,pp0,1,,CO2R,150.0,3.3820431162790694,35.84716148067547,5.697445972495089,0.0113755206135442,0.0,41.557960137542686,58.442039862457314,Au-0.629-In-0.371
2250,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,CO2R,100.0,3.080215215946844,59.91399694490364,15.279960707269156,0.0077059978349815,0.0,75.20166365000777,24.798336349992223,Au-0.672-In-0.328
2251,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,CO2R,300.0,3.5534490996677746,63.80150243779949,11.439096267190571,0.0067886171403409,0.0,75.24837590400969,24.75162409599031,Au-0.672-In-0.328
2252,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,HER,50.0,2.835349495867768,,,,,,,Au-0.672-In-0.328
2253,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,CO2R,50.0,2.8144207043189367,59.46514888363431,14.778978388998034,0.0099077115021191,0.0,74.25403498413445,25.74596501586555,Au-0.672-In-0.328
2254,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,CO2R,150.0,3.2271428671096345,60.82110946033606,15.446954813359527,0.0073390455571252,0.0,76.2767214284251,23.72327857157489,Au-0.672-In-0.328
2255,vsp2_240718_Au-0.875-In-0.125_pp0_rep1,vsp,2,240718,Au-0.875-In-0.125,pp0,1,,CO2R,200.0,3.352306019933555,61.14409173659211,14.613212180746562,0.0074307836265893,0.0,75.76597042831438,24.234029571685625,Au-0.672-In-0.328
2256,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,CO2R,100.0,3.1406407574750834,51.35826236163133,19.51620825147348,0.0066051410014127,0.0,70.88107575410623,29.11892424589377,Au-0.721-In-0.279
2257,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,HER,50.0,2.934087388429752,,,,,,,Au-0.721-In-0.279
2258,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,CO2R,150.0,3.334002910299003,55.821214086923774,16.37033398821218,0.0062381887235565,0.0,72.19778626385951,27.802213736140487,Au-0.721-In-0.279
2259,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,CO2R,300.0,3.709888235880399,59.23538889702652,11.353143418467583,0.0044034273342751,0.0,70.59343003376803,29.40656996623197,Au-0.721-In-0.279
2260,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,CO2R,50.0,2.896701378737541,48.628763941492814,22.22003929273085,0.0099077115021191,0.0,70.85871094572578,29.141289054274225,Au-0.721-In-0.279
2261,vsp2_240718_Au-0.889-In-0.111_pp0_rep1,vsp,2,240718,Au-0.889-In-0.111,pp0,1,,CO2R,200.0,3.4405328870431893,57.959153780158616,13.777013752455796,0.0063299267930205,0.0,71.74348604128673,28.25651395871327,Au-0.721-In-0.279
2262,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,CO2R,100.0,3.2407006677740866,16.45797149971751,64.80353634577604,0.0588958405959305,2.1191941330186297,83.43959781910812,16.560402180891884,Au-0.157-Cu-0.843
2263,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,CO2R,300.0,3.798940235880399,61.424804871413926,4.580058939096268,1.6595416766049575,11.017027733288376,78.68143322040352,21.31856677959648,Au-0.157-Cu-0.843
2264,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,HER,50.0,2.946394016528926,,,,,,,Au-0.157-Cu-0.843
2265,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,CO2R,200.0,3.5790733089700995,31.2144008035322,22.01006876227898,0.462910298515678,21.98200286605412,75.66938273038097,24.330617269619022,Au-0.157-Cu-0.843
2266,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,CO2R,150.0,3.414636408026756,22.55414425913913,48.69842829076621,0.2190705098801901,10.27677091236056,81.7484139721461,18.251586027853904,Au-0.157-Cu-0.843
2267,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3,240718,Au-0.125-Cu-0.875,pp0,1,,CO2R,50.0,2.935846275747508,21.029944129402164,57.33300589390963,0.0099077115021191,0.1213858214616876,78.49424355627559,21.505756443724408,Au-0.157-Cu-0.843
2268,vsp3_240718_Au-0.25-Cu-0.75_pp0_rep1,vsp,3,240718,Au-0.25-Cu-0.75,pp0,1,,CO2R,50.0,2.8489225149501665,44.48052899202745,40.69744597249509,0.0352274186742014,0.0404619404872292,85.25366432368398,14.746335676316022,Au-0.374-Cu-0.626
